source_document_hash,source_page,configuration,row_index,column_index,radius_m,boom_length_m,expected_cell_status,expected_capacity_t,source_bbox_x0,source_bbox_y0,source_bbox_x1,source_bbox_y1,human_verified,verified_at,verification_note
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,0,0,3.0,9.1,AVAILABLE,35.0,240.0,672.0,554.7837753295898,714.1066131591797,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,19,1,20.0,14.4,NOT_AVAILABLE,,554.7837753295898,1212.1209411621094,790.5376510620117,1239.7884521484375,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,19,2,20.0,19.6,NOT_AVAILABLE,,790.5376510620117,1212.1209411621094,1030.0081787109375,1239.7884521484375,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,19,3,20.0,24.9,AVAILABLE,1.4,1030.0081787109375,1212.1209411621094,1269.4786834716797,1239.7884521484375,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,19,4,20.0,30.1,AVAILABLE,1.45,1269.4786834716797,1212.1209411621094,1545.0,1239.7884521484375,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,20,0,21.0,9.1,NOT_AVAILABLE,,240.0,1239.7884521484375,554.7837753295898,1267.4559631347656,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,20,1,21.0,14.4,NOT_AVAILABLE,,554.7837753295898,1239.7884521484375,790.5376510620117,1267.4559631347656,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,20,2,21.0,19.6,NOT_AVAILABLE,,790.5376510620117,1239.7884521484375,1030.0081787109375,1267.4559631347656,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,20,3,21.0,24.9,AVAILABLE,1.2,1030.0081787109375,1239.7884521484375,1269.4786834716797,1267.4559631347656,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,20,4,21.0,30.1,AVAILABLE,1.25,1269.4786834716797,1239.7884521484375,1545.0,1267.4559631347656,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,21,0,22.0,9.1,NOT_AVAILABLE,,240.0,1267.4559631347656,554.7837753295898,1295.1234741210938,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,21,1,22.0,14.4,NOT_AVAILABLE,,554.7837753295898,1267.4559631347656,790.5376510620117,1295.1234741210938,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,21,2,22.0,19.6,NOT_AVAILABLE,,790.5376510620117,1267.4559631347656,1030.0081787109375,1295.1234741210938,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,21,3,22.0,24.9,AVAILABLE,1.05,1030.0081787109375,1267.4559631347656,1269.4786834716797,1295.1234741210938,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,21,4,22.0,30.1,AVAILABLE,1.05,1269.4786834716797,1267.4559631347656,1545.0,1295.1234741210938,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,22,0,23.0,9.1,NOT_AVAILABLE,,240.0,1295.1234741210938,554.7837753295898,1322.7909851074219,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,22,1,23.0,14.4,NOT_AVAILABLE,,554.7837753295898,1295.1234741210938,790.5376510620117,1322.7909851074219,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,22,2,23.0,19.6,NOT_AVAILABLE,,790.5376510620117,1295.1234741210938,1030.0081787109375,1322.7909851074219,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,22,3,23.0,24.9,NOT_AVAILABLE,,1030.0081787109375,1295.1234741210938,1269.4786834716797,1322.7909851074219,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,22,4,23.0,30.1,AVAILABLE,0.9,1269.4786834716797,1295.1234741210938,1545.0,1322.7909851074219,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,23,0,24.0,9.1,NOT_AVAILABLE,,240.0,1322.7909851074219,554.7837753295898,1350.45849609375,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,23,1,24.0,14.4,NOT_AVAILABLE,,554.7837753295898,1322.7909851074219,790.5376510620117,1350.45849609375,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,23,2,24.0,19.6,NOT_AVAILABLE,,790.5376510620117,1322.7909851074219,1030.0081787109375,1350.45849609375,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,23,3,24.0,24.9,NOT_AVAILABLE,,1030.0081787109375,1322.7909851074219,1269.4786834716797,1350.45849609375,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,23,4,24.0,30.1,AVAILABLE,0.75,1269.4786834716797,1322.7909851074219,1545.0,1350.45849609375,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,24,0,25.0,9.1,NOT_AVAILABLE,,240.0,1350.45849609375,554.7837753295898,1378.1260070800781,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,24,1,25.0,14.4,NOT_AVAILABLE,,554.7837753295898,1350.45849609375,790.5376510620117,1378.1260070800781,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,24,2,25.0,19.6,NOT_AVAILABLE,,790.5376510620117,1350.45849609375,1030.0081787109375,1378.1260070800781,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,24,3,25.0,24.9,NOT_AVAILABLE,,1030.0081787109375,1350.45849609375,1269.4786834716797,1378.1260070800781,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,24,4,25.0,30.1,AVAILABLE,0.65,1269.4786834716797,1350.45849609375,1545.0,1378.1260070800781,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,25,0,26.0,9.1,NOT_AVAILABLE,,240.0,1378.1260070800781,554.7837753295898,1405.7935180664062,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,25,1,26.0,14.4,NOT_AVAILABLE,,554.7837753295898,1378.1260070800781,790.5376510620117,1405.7935180664062,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,25,2,26.0,19.6,NOT_AVAILABLE,,790.5376510620117,1378.1260070800781,1030.0081787109375,1405.7935180664062,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,25,3,26.0,24.9,NOT_AVAILABLE,,1030.0081787109375,1378.1260070800781,1269.4786834716797,1405.7935180664062,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,25,4,26.0,30.1,AVAILABLE,0.5,1269.4786834716797,1378.1260070800781,1545.0,1405.7935180664062,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,26,0,27.0,9.1,NOT_AVAILABLE,,240.0,1405.7935180664062,554.7837753295898,1434.0,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,26,1,27.0,14.4,NOT_AVAILABLE,,554.7837753295898,1405.7935180664062,790.5376510620117,1434.0,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,26,2,27.0,19.6,NOT_AVAILABLE,,790.5376510620117,1405.7935180664062,1030.0081787109375,1434.0,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,26,3,27.0,24.9,NOT_AVAILABLE,,1030.0081787109375,1405.7935180664062,1269.4786834716797,1434.0,false,,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,26,4,27.0,30.1,AVAILABLE,0.4,1269.4786834716797,1405.7935180664062,1545.0,1434.0,false,,AI visual transcription candidate; requires independent PDF review
