source_document_hash,source_page,configuration,row_index,column_index,radius_m,boom_length_m,expected_cell_status,expected_capacity_t,source_bbox_x0,source_bbox_y0,source_bbox_x1,source_bbox_y1,human_verified,verified_at,verification_note
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,0,0,3.0,9.1,,,162.0,840.0,402.5633354187012,909.5272064208984,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,19,2,20.0,19.6,,,514.1577072143555,1407.5421752929688,629.4686965942383,1435.2096862792969,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,19,3,20.0,24.9,,,629.4686965942383,1407.5421752929688,744.7797088623047,1435.2096862792969,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,19,4,20.0,30.1,,,744.7797088623047,1407.5421752929688,876.0,1435.2096862792969,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,20,0,21.0,9.1,,,162.0,1435.2096862792969,402.5633354187012,1462.877197265625,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,20,1,21.0,14.4,,,402.5633354187012,1435.2096862792969,514.1577072143555,1462.877197265625,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,20,2,21.0,19.6,,,514.1577072143555,1435.2096862792969,629.4686965942383,1462.877197265625,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,20,3,21.0,24.9,,,629.4686965942383,1435.2096862792969,744.7797088623047,1462.877197265625,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,20,4,21.0,30.1,,,744.7797088623047,1435.2096862792969,876.0,1462.877197265625,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,21,0,22.0,9.1,,,162.0,1462.877197265625,402.5633354187012,1490.5447082519531,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,21,1,22.0,14.4,,,402.5633354187012,1462.877197265625,514.1577072143555,1490.5447082519531,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,21,2,22.0,19.6,,,514.1577072143555,1462.877197265625,629.4686965942383,1490.5447082519531,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,21,3,22.0,24.9,,,629.4686965942383,1462.877197265625,744.7797088623047,1490.5447082519531,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,21,4,22.0,30.1,,,744.7797088623047,1462.877197265625,876.0,1490.5447082519531,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,22,0,23.0,9.1,,,162.0,1490.5447082519531,402.5633354187012,1518.2122192382812,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,22,1,23.0,14.4,,,402.5633354187012,1490.5447082519531,514.1577072143555,1518.2122192382812,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,22,2,23.0,19.6,,,514.1577072143555,1490.5447082519531,629.4686965942383,1518.2122192382812,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,22,3,23.0,24.9,,,629.4686965942383,1490.5447082519531,744.7797088623047,1518.2122192382812,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,22,4,23.0,30.1,,,744.7797088623047,1490.5447082519531,876.0,1518.2122192382812,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,23,0,24.0,9.1,,,162.0,1518.2122192382812,402.5633354187012,1545.8797988891602,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,23,1,24.0,14.4,,,402.5633354187012,1518.2122192382812,514.1577072143555,1545.8797988891602,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,23,2,24.0,19.6,,,514.1577072143555,1518.2122192382812,629.4686965942383,1545.8797988891602,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,23,3,24.0,24.9,,,629.4686965942383,1518.2122192382812,744.7797088623047,1545.8797988891602,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,23,4,24.0,30.1,,,744.7797088623047,1518.2122192382812,876.0,1545.8797988891602,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,24,0,25.0,9.1,,,162.0,1545.8797988891602,402.5633354187012,1573.5473327636719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,24,1,25.0,14.4,,,402.5633354187012,1545.8797988891602,514.1577072143555,1573.5473327636719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,24,2,25.0,19.6,,,514.1577072143555,1545.8797988891602,629.4686965942383,1573.5473327636719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,24,3,25.0,24.9,,,629.4686965942383,1545.8797988891602,744.7797088623047,1573.5473327636719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,24,4,25.0,30.1,,,744.7797088623047,1545.8797988891602,876.0,1573.5473327636719,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,25,0,26.0,9.1,,,162.0,1573.5473327636719,402.5633354187012,1601.2147521972656,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,25,1,26.0,14.4,,,402.5633354187012,1573.5473327636719,514.1577072143555,1601.2147521972656,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,25,2,26.0,19.6,,,514.1577072143555,1573.5473327636719,629.4686965942383,1601.2147521972656,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,25,3,26.0,24.9,,,629.4686965942383,1573.5473327636719,744.7797088623047,1601.2147521972656,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,25,4,26.0,30.1,,,744.7797088623047,1573.5473327636719,876.0,1601.2147521972656,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,26,0,27.0,9.1,,,162.0,1601.2147521972656,402.5633354187012,1628.8822631835938,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,26,1,27.0,14.4,,,402.5633354187012,1601.2147521972656,514.1577072143555,1628.8822631835938,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,26,2,27.0,19.6,,,514.1577072143555,1601.2147521972656,629.4686965942383,1628.8822631835938,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,26,3,27.0,24.9,,,629.4686965942383,1601.2147521972656,744.7797088623047,1628.8822631835938,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,26,4,27.0,30.1,,,744.7797088623047,1601.2147521972656,876.0,1628.8822631835938,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,27,0,28.0,9.1,,,162.0,1628.8822631835938,402.5633354187012,1656.5498657226562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,27,1,28.0,14.4,,,402.5633354187012,1628.8822631835938,514.1577072143555,1656.5498657226562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,27,2,28.0,19.6,,,514.1577072143555,1628.8822631835938,629.4686965942383,1656.5498657226562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,27,3,28.0,24.9,,,629.4686965942383,1628.8822631835938,744.7797088623047,1656.5498657226562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,27,4,28.0,30.1,,,744.7797088623047,1628.8822631835938,876.0,1656.5498657226562,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,28,0,29.0,9.1,,,162.0,1656.5498657226562,402.5633354187012,1684.2173767089844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,28,1,29.0,14.4,,,402.5633354187012,1656.5498657226562,514.1577072143555,1684.2173767089844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,28,2,29.0,19.6,,,514.1577072143555,1656.5498657226562,629.4686965942383,1684.2173767089844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,28,3,29.0,24.9,,,629.4686965942383,1656.5498657226562,744.7797088623047,1684.2173767089844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,28,4,29.0,30.1,,,744.7797088623047,1656.5498657226562,876.0,1684.2173767089844,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,29,0,30.0,9.1,,,162.0,1684.2173767089844,402.5633354187012,1711.8847961425781,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,29,1,30.0,14.4,,,402.5633354187012,1684.2173767089844,514.1577072143555,1711.8847961425781,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,29,2,30.0,19.6,,,514.1577072143555,1684.2173767089844,629.4686965942383,1711.8847961425781,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,29,3,30.0,24.9,,,629.4686965942383,1684.2173767089844,744.7797088623047,1711.8847961425781,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,29,4,30.0,30.1,,,744.7797088623047,1684.2173767089844,876.0,1711.8847961425781,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,30,0,31.0,9.1,,,162.0,1711.8847961425781,402.5633354187012,1739.5523071289062,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,30,1,31.0,14.4,,,402.5633354187012,1711.8847961425781,514.1577072143555,1739.5523071289062,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,30,2,31.0,19.6,,,514.1577072143555,1711.8847961425781,629.4686965942383,1739.5523071289062,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,30,3,31.0,24.9,,,629.4686965942383,1711.8847961425781,744.7797088623047,1739.5523071289062,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,30,4,31.0,30.1,,,744.7797088623047,1711.8847961425781,876.0,1739.5523071289062,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,31,0,32.0,9.1,,,162.0,1739.5523071289062,402.5633354187012,1770.0,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,31,1,32.0,14.4,,,402.5633354187012,1739.5523071289062,514.1577072143555,1770.0,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,31,2,32.0,19.6,,,514.1577072143555,1739.5523071289062,629.4686965942383,1770.0,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,31,3,32.0,24.9,,,629.4686965942383,1739.5523071289062,744.7797088623047,1770.0,false,,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,31,4,32.0,30.1,,,744.7797088623047,1739.5523071289062,876.0,1770.0,false,,Direct independent PDF review required; no parser value supplied.
