source_document_hash,source_page,configuration,row_index,column_index,radius_m,boom_length_m,expected_cell_status,expected_capacity_t,source_bbox_x0,source_bbox_y0,source_bbox_x1,source_bbox_y1,human_verified,verified_at,verification_note
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,0,0,3,9.1,AVAILABLE,6,162,840,402.5633354,909.5272064,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,17,2,18,19.6,AVAILABLE,2.05,514.1577072,1352.207153,629.4686966,1379.874664,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,17,3,18,24.9,AVAILABLE,1.95,629.4686966,1352.207153,744.7797089,1379.874664,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,17,4,18,30.1,AVAILABLE,2.2,744.7797089,1352.207153,876,1379.874664,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,18,0,19,9.1,NOT_AVAILABLE,,162,1379.874664,402.5633354,1407.542175,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,18,1,19,14.4,AVAILABLE,1.9,402.5633354,1379.874664,514.1577072,1407.542175,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,18,2,19,19.6,AVAILABLE,1.9,514.1577072,1379.874664,629.4686966,1407.542175,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,18,3,19,24.9,AVAILABLE,1.8,629.4686966,1379.874664,744.7797089,1407.542175,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,18,4,19,30.1,AVAILABLE,1.8,744.7797089,1379.874664,876,1407.542175,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,19,0,20,9.1,NOT_AVAILABLE,,162,1407.542175,402.5633354,1435.209686,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,19,1,20,14.4,NOT_AVAILABLE,,402.5633354,1407.542175,514.1577072,1435.209686,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,19,2,20,19.6,AVAILABLE,1.7,514.1577072,1407.542175,629.4686966,1435.209686,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,19,3,20,24.9,AVAILABLE,1.5,629.4686966,1407.542175,744.7797089,1435.209686,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,19,4,20,30.1,AVAILABLE,1.55,744.7797089,1407.542175,876,1435.209686,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,20,0,21,9.1,NOT_AVAILABLE,,162,1435.209686,402.5633354,1462.877197,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,20,1,21,14.4,NOT_AVAILABLE,,402.5633354,1435.209686,514.1577072,1462.877197,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,20,2,21,19.6,AVAILABLE,1.5,514.1577072,1435.209686,629.4686966,1462.877197,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,20,3,21,24.9,AVAILABLE,1.3,629.4686966,1435.209686,744.7797089,1462.877197,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,20,4,21,30.1,AVAILABLE,1.35,744.7797089,1435.209686,876,1462.877197,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,21,0,22,9.1,NOT_AVAILABLE,,162,1462.877197,402.5633354,1490.544708,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,21,1,22,14.4,NOT_AVAILABLE,,402.5633354,1462.877197,514.1577072,1490.544708,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,21,2,22,19.6,AVAILABLE,1.3,514.1577072,1462.877197,629.4686966,1490.544708,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,21,3,22,24.9,AVAILABLE,1.2,629.4686966,1462.877197,744.7797089,1490.544708,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,21,4,22,30.1,AVAILABLE,1.2,744.7797089,1462.877197,876,1490.544708,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,22,0,23,9.1,NOT_AVAILABLE,,162,1490.544708,402.5633354,1518.212219,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,22,1,23,14.4,NOT_AVAILABLE,,402.5633354,1490.544708,514.1577072,1518.212219,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,22,2,23,19.6,AVAILABLE,1.2,514.1577072,1490.544708,629.4686966,1518.212219,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,22,3,23,24.9,AVAILABLE,1,629.4686966,1490.544708,744.7797089,1518.212219,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,22,4,23,30.1,AVAILABLE,1.05,744.7797089,1490.544708,876,1518.212219,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,23,0,24,9.1,NOT_AVAILABLE,,162,1518.212219,402.5633354,1545.879799,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,23,1,24,14.4,NOT_AVAILABLE,,402.5633354,1518.212219,514.1577072,1545.879799,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,23,2,24,19.6,AVAILABLE,1.05,514.1577072,1518.212219,629.4686966,1545.879799,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,23,3,24,24.9,AVAILABLE,0.9,629.4686966,1518.212219,744.7797089,1545.879799,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,23,4,24,30.1,AVAILABLE,0.85,744.7797089,1518.212219,876,1545.879799,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,24,0,25,9.1,NOT_AVAILABLE,,162,1545.879799,402.5633354,1573.547333,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,24,1,25,14.4,NOT_AVAILABLE,,402.5633354,1545.879799,514.1577072,1573.547333,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,24,2,25,19.6,AVAILABLE,0.9,514.1577072,1545.879799,629.4686966,1573.547333,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,24,3,25,24.9,AVAILABLE,0.7,629.4686966,1545.879799,744.7797089,1573.547333,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,24,4,25,30.1,AVAILABLE,0.75,744.7797089,1545.879799,876,1573.547333,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,25,0,26,9.1,NOT_AVAILABLE,,162,1573.547333,402.5633354,1601.214752,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,25,1,26,14.4,NOT_AVAILABLE,,402.5633354,1573.547333,514.1577072,1601.214752,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,25,2,26,19.6,NOT_AVAILABLE,,514.1577072,1573.547333,629.4686966,1601.214752,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,25,3,26,24.9,AVAILABLE,0.5,629.4686966,1573.547333,744.7797089,1601.214752,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,25,4,26,30.1,AVAILABLE,0.65,744.7797089,1573.547333,876,1601.214752,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,26,0,27,9.1,NOT_AVAILABLE,,162,1601.214752,402.5633354,1628.882263,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,26,1,27,14.4,NOT_AVAILABLE,,402.5633354,1601.214752,514.1577072,1628.882263,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,26,2,27,19.6,NOT_AVAILABLE,,514.1577072,1601.214752,629.4686966,1628.882263,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,26,3,27,24.9,AVAILABLE,0.4,629.4686966,1601.214752,744.7797089,1628.882263,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,26,4,27,30.1,AVAILABLE,0.55,744.7797089,1601.214752,876,1628.882263,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,27,0,28,9.1,NOT_AVAILABLE,,162,1628.882263,402.5633354,1656.549866,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,27,1,28,14.4,NOT_AVAILABLE,,402.5633354,1628.882263,514.1577072,1656.549866,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,27,2,28,19.6,NOT_AVAILABLE,,514.1577072,1628.882263,629.4686966,1656.549866,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,27,3,28,24.9,AVAILABLE,0.3,629.4686966,1628.882263,744.7797089,1656.549866,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,27,4,28,30.1,AVAILABLE,0.4,744.7797089,1628.882263,876,1656.549866,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,28,0,29,9.1,NOT_AVAILABLE,,162,1656.549866,402.5633354,1684.217377,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,28,1,29,14.4,NOT_AVAILABLE,,402.5633354,1656.549866,514.1577072,1684.217377,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,28,2,29,19.6,NOT_AVAILABLE,,514.1577072,1656.549866,629.4686966,1684.217377,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,28,3,29,24.9,AVAILABLE,0.2,629.4686966,1656.549866,744.7797089,1684.217377,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,28,4,29,30.1,AVAILABLE,0.35,744.7797089,1656.549866,876,1684.217377,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,29,0,30,9.1,NOT_AVAILABLE,,162,1684.217377,402.5633354,1711.884796,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,29,1,30,14.4,NOT_AVAILABLE,,402.5633354,1684.217377,514.1577072,1711.884796,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,29,2,30,19.6,NOT_AVAILABLE,,514.1577072,1684.217377,629.4686966,1711.884796,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,29,3,30,24.9,AVAILABLE,0.2,629.4686966,1684.217377,744.7797089,1711.884796,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,29,4,30,30.1,AVAILABLE,0.25,744.7797089,1684.217377,876,1711.884796,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,30,0,31,9.1,NOT_AVAILABLE,,162,1711.884796,402.5633354,1739.552307,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,30,1,31,14.4,NOT_AVAILABLE,,402.5633354,1711.884796,514.1577072,1739.552307,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,30,2,31,19.6,NOT_AVAILABLE,,514.1577072,1711.884796,629.4686966,1739.552307,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,30,3,31,24.9,NOT_AVAILABLE,,629.4686966,1711.884796,744.7797089,1739.552307,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,30,4,31,30.1,AVAILABLE,0.15,744.7797089,1711.884796,876,1739.552307,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,31,0,32,9.1,NOT_AVAILABLE,,162,1739.552307,402.5633354,1770,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,31,1,32,14.4,NOT_AVAILABLE,,402.5633354,1739.552307,514.1577072,1770,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,31,2,32,19.6,NOT_AVAILABLE,,514.1577072,1739.552307,629.4686966,1770,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,31,3,32,24.9,NOT_AVAILABLE,,629.4686966,1739.552307,744.7797089,1770,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,15,PAGE_15_LEFT_LATTICE_JIB_8M_0_DEG,31,4,32,30.1,NOT_AVAILABLE,,744.7797089,1739.552307,876,1770,TRUE,2026-09-13T18:40:00Z,Direct independent PDF review required; no parser value supplied.
