source_document_hash,source_page,configuration,row_index,column_index,radius_m,boom_length_m,expected_cell_status,expected_capacity_t,source_bbox_x0,source_bbox_y0,source_bbox_x1,source_bbox_y1,human_verified,verified_at,verification_note
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,0,0,3,9.1,AVAILABLE,35,240,672,554.7837753,714.1066132,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,18,2,19,19.6,NOT_AVAILABLE,,790.5376511,1184.45343,1030.008179,1212.120941,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,18,3,19,24.9,AVAILABLE,1.65,1030.008179,1184.45343,1269.478683,1212.120941,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,18,4,19,30.1,AVAILABLE,1.65,1269.478683,1184.45343,1545,1212.120941,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,19,0,20,9.1,NOT_AVAILABLE,,240,1212.120941,554.7837753,1239.788452,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,19,1,20,14.4,NOT_AVAILABLE,,554.7837753,1212.120941,790.5376511,1239.788452,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,19,2,20,19.6,NOT_AVAILABLE,,790.5376511,1212.120941,1030.008179,1239.788452,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,19,3,20,24.9,AVAILABLE,1.4,1030.008179,1212.120941,1269.478683,1239.788452,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,19,4,20,30.1,AVAILABLE,1.45,1269.478683,1212.120941,1545,1239.788452,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,20,0,21,9.1,NOT_AVAILABLE,,240,1239.788452,554.7837753,1267.455963,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,20,1,21,14.4,NOT_AVAILABLE,,554.7837753,1239.788452,790.5376511,1267.455963,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,20,2,21,19.6,NOT_AVAILABLE,,790.5376511,1239.788452,1030.008179,1267.455963,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,20,3,21,24.9,AVAILABLE,1.2,1030.008179,1239.788452,1269.478683,1267.455963,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,20,4,21,30.1,AVAILABLE,1.25,1269.478683,1239.788452,1545,1267.455963,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,21,0,22,9.1,NOT_AVAILABLE,,240,1267.455963,554.7837753,1295.123474,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,21,1,22,14.4,NOT_AVAILABLE,,554.7837753,1267.455963,790.5376511,1295.123474,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,21,2,22,19.6,NOT_AVAILABLE,,790.5376511,1267.455963,1030.008179,1295.123474,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,21,3,22,24.9,AVAILABLE,1.05,1030.008179,1267.455963,1269.478683,1295.123474,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,21,4,22,30.1,AVAILABLE,1.05,1269.478683,1267.455963,1545,1295.123474,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,22,0,23,9.1,NOT_AVAILABLE,,240,1295.123474,554.7837753,1322.790985,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,22,1,23,14.4,NOT_AVAILABLE,,554.7837753,1295.123474,790.5376511,1322.790985,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,22,2,23,19.6,NOT_AVAILABLE,,790.5376511,1295.123474,1030.008179,1322.790985,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,22,3,23,24.9,NOT_AVAILABLE,,1030.008179,1295.123474,1269.478683,1322.790985,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,22,4,23,30.1,AVAILABLE,0.9,1269.478683,1295.123474,1545,1322.790985,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,23,0,24,9.1,NOT_AVAILABLE,,240,1322.790985,554.7837753,1350.458496,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,23,1,24,14.4,NOT_AVAILABLE,,554.7837753,1322.790985,790.5376511,1350.458496,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,23,2,24,19.6,NOT_AVAILABLE,,790.5376511,1322.790985,1030.008179,1350.458496,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,23,3,24,24.9,NOT_AVAILABLE,,1030.008179,1322.790985,1269.478683,1350.458496,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,23,4,24,30.1,AVAILABLE,0.75,1269.478683,1322.790985,1545,1350.458496,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,24,0,25,9.1,NOT_AVAILABLE,,240,1350.458496,554.7837753,1378.126007,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,24,1,25,14.4,NOT_AVAILABLE,,554.7837753,1350.458496,790.5376511,1378.126007,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,24,2,25,19.6,NOT_AVAILABLE,,790.5376511,1350.458496,1030.008179,1378.126007,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,24,3,25,24.9,NOT_AVAILABLE,,1030.008179,1350.458496,1269.478683,1378.126007,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,24,4,25,30.1,AVAILABLE,0.65,1269.478683,1350.458496,1545,1378.126007,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,25,0,26,9.1,NOT_AVAILABLE,,240,1378.126007,554.7837753,1405.793518,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,25,1,26,14.4,NOT_AVAILABLE,,554.7837753,1378.126007,790.5376511,1405.793518,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,25,2,26,19.6,NOT_AVAILABLE,,790.5376511,1378.126007,1030.008179,1405.793518,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,25,3,26,24.9,NOT_AVAILABLE,,1030.008179,1378.126007,1269.478683,1405.793518,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,25,4,26,30.1,AVAILABLE,0.5,1269.478683,1378.126007,1545,1405.793518,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,26,0,27,9.1,NOT_AVAILABLE,,240,1405.793518,554.7837753,1434,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,26,1,27,14.4,NOT_AVAILABLE,,554.7837753,1405.793518,790.5376511,1434,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,26,2,27,19.6,NOT_AVAILABLE,,790.5376511,1405.793518,1030.008179,1434,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,26,3,27,24.9,NOT_AVAILABLE,,1030.008179,1405.793518,1269.478683,1434,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
7048039dfe68b0626f72966c3ce2db635559443cb131652ff89fa834e27e3207,11,PAGE_11_UPPER_100_OUTRIGGER,26,4,27,30.1,AVAILABLE,0.4,1269.478683,1405.793518,1545,1434,TRUE,2026-09-09T13:30:00Z,AI visual transcription candidate; requires independent PDF review
